Nature	Chr4C	66740618	GWHBRAN00000010	72480438	+	22227994	3283	57.9686163736569	96.15150796241528
Nature	Chr4D	56614552	GWHBRAN00000010	72480438	+	14399930	2421	59.961590892806846	96.01624123480568
Nature	Chr4E	51224956	GWHBRAN00000010	72480438	+	13427550	2206	57.858043944557735	95.91750938894312
Nature	Chr4F	50041630	GWHBRAN00000010	72480438	+	13646542	2244	58.802413493544805	95.87969554979891
Nature	Chr4G	30513888	GWHBRAN00000010	72480438	+	8963040	1514	58.37128376398262	96.0393929418337
Nature	Chr4os1	677335	GWHBRAN00000010	72480438	-	177432	36	67.45635804252859	95.5793377262333
Nature	Chr5A	96160663	GWHBRAN00000002	101827074	+	29992819	4966	58.69128597794775	96.06625021158885
Nature	Chr5B	94150194	GWHBRAN00000002	101827074	+	28811828	4735	58.027260191056584	96.04769210953879
Nature	Chr5C	92885186	GWHBRAN00000002	101827074	+	29010046	4966	59.28686722486011	96.08116861571526
Nature	Chr5D	83633795	GWHBRAN00000002	101827074	+	29860831	4827	61.773238659208296	96.09729615903815
Nature	Chr5E	83434730	GWHBRAN00000002	101827074	+	26792463	4450	58.82699514388845	96.06167255932614
Nature	Chr5F	80712658	GWHBRAN00000002	101827074	+	23500522	3974	59.03213609154672	96.06624219858251
Nature	Chr5G	63597863	GWHBRAN00000002	101827074	+	17288408	2903	59.15852046572903	95.73591325055743
Nature	Chr5_9A	115384889	GWHBRAN00000002	101827074	-	29066179	4759	61.63151512391251	96.10745246930229
Nature	Chr5os1	1987054	GWHBRAN00000002	101827074	+	764922	114	53.39827094520195	95.87802346204974
Nature	Chr5os2	1880249	GWHBRAN00000002	101827074	+	613574	114	61.51309308640494	95.47460152344348
Nature	Chr6A	66497916	GWHBRAN00000009	73207662	+	18655066	3028	58.98316859292299	95.85474008392455
Nature	Chr6B	16747441	GWHBRAN00000009	73207662	+	4398643	724	59.62390328128869	95.45658825318708
Nature	Chr6C	58332450	GWHBRAN00000009	73207662	+	16524584	2768	59.28882781114763	95.89183756407218
Nature	Chr6D	52072216	GWHBRAN00000009	73207662	+	14032831	2144	59.19237160670532	95.7676214859309
Nature	Chr6E	50069217	GWHBRAN00000009	73207662	+	13418761	2110	56.85470536453191	95.74275639080399
Nature	Chr6F	46771312	GWHBRAN00000009	73207662	+	13551605	2222	58.82011373804147	95.95465539081773
Nature	Chr6G	42944987	GWHBRAN00000009	73207662	+	12113916	1969	59.44359900270961	96.03085076755036
Nature	Chr6_9A	85791413	GWHBRAN00000009	73207662	+	19696960	3019	61.53711268624694	95.94324775974674
Nature	Chr6os1	1508537	GWHBRAN00000009	73207662	+	290249	45	58.105008373087905	95.80434806652136
Nature	Chr7A	71344650	GWHBRAN00000006	77063172	+	20534039	3308	58.740024302755636	96.0515501313564
Nature	Chr7B	68479205	GWHBRAN00000006	77063172	+	20827476	3325	59.40924900298224	96.09399219653334
Nature	Chr7C	63301622	GWHBRAN00000006	77063172	+	22634716	3344	59.91325651749756	96.20880695758125
Nature	Chr7D	62522272	GWHBRAN00000006	77063172	+	15746070	2672	60.04566561241612	95.95171963665358
Nature	Chr7E	57896127	GWHBRAN00000006	77063172	+	17363958	2830	57.85558259556234	96.10323830961485
Nature	Chr7_10A	92477847	GWHBRAN00000006	77063172	+	22270322	3471	60.72860976331971	96.11878431413359
Nature	Chr7os1	28450685	GWHBRAN00000006	77063172	+	7355798	1139	58.96686290743652	95.82299792037506
Nature	Chr8A	64474596	GWHBRAN00000007	72906499	+	17807760	3058	59.04956184989973	95.84352596351656
Nature	Chr8B	59277961	GWHBRAN00000007	72906499	+	16769388	2766	59.52538215648687	95.81869754633833
Nature	Chr8C	53401703	GWHBRAN00000007	72906499	+	17814691	2891	59.86680460560907	95.85827896432366
Nature	Chr8D	47019748	GWHBRAN00000007	72906499	+	15274744	2389	59.88201926193021	95.81586650986733
Nature	Chr8E	41838726	GWHBRAN00000007	72906499	+	12610351	2058	58.93635035539761	95.80740220779371
Nature	Chr8_5A	71520682	GWHBRAN00000007	72906499	+	15881415	2588	59.167646362949334	95.77433612118091
Nature	Chr8_10A	93075386	GWHBRAN00000007	72906499	+	17304615	2659	60.27745453695428	95.95541553923863
Nature	Chr9A	61234574	GWHBRAN00000008	62754655	+	13821341	2388	59.82650774003233	95.66094847978071
Nature	Chr9B	59140681	GWHBRAN00000008	62754655	+	13458828	2357	59.824571579687046	95.6367352222657
Nature	Chr9C	57419288	GWHBRAN00000008	62754655	+	15937890	2582	57.01166389699792	95.67814444898211
Nature	Chr9D	40959003	GWHBRAN00000008	62754655	+	10909795	1720	57.74610427209449	95.75346176615575
Nature	Chr9E	40730553	GWHBRAN00000008	62754655	+	10917576	1798	58.65879937987408	95.67460026155116
Nature	Chr9os1	26237357	GWHBRAN00000008	62754655	+	6313044	1022	58.2603484575946	95.67352328982989
Nature	Chr10A	84858003	GWHBRAN00000005	101333227	+	15810742	2889	64.478038143717	95.28995378138687
Nature	Chr10B	74891759	GWHBRAN00000005	101333227	+	10964980	1964	62.60655455846694	95.56440247836449
Nature	Chr10C	74154243	GWHBRAN00000005	101333227	+	13948202	2666	63.480361176901546	95.43049946532079
Nature	Chr10D	73996966	GWHBRAN00000005	101333227	+	13947283	2432	60.839618724971565	95.45450777848836
Nature	Chr10E	54293062	GWHBRAN00000005	101333227	+	10591822	1735	59.14674532637976	95.25901262351536
Nature	Chr10F	52039203	GWHBRAN00000005	101333227	+	8850045	1561	63.418476106718316	95.05284634605401
Nature	Chr10os1	28092307	GWHBRAN00000005	101333227	+	5178790	915	60.6350858356857	95.44361554482673
Nature	Chr10os2	4073233	GWHBRAN00000005	101333227	+	851159	115	55.497360246182566	95.01777295079545
Nature	Chr10os3	1641683	GWHBRAN00000002	101827074	+	9722	4	86.57142857142858	88.21106553512494
NC	GWHEQVP00000001	180463328	GWHBRAN00000001	117958482	+	14521562	2416	63.20749895245129	96.42457292424477
NC	GWHEQVP00000002	104704610	GWHBRAN00000003	94001104	+	14594331	2386	62.87144157731526	96.41273827191846
NC	GWHEQVP00000003	77248193	GWHBRAN00000004	85167928	+	11785898	1855	63.12049838344035	96.41309532868708
NC	GWHEQVP00000004	81106762	GWHBRAN00000010	72480438	+	10512949	1744	62.010087279102564	96.11755696036252
NC	GWHEQVP00000005	78316194	GWHBRAN00000010	72480438	+	10807676	1760	61.79679448605641	96.11386250342805
NC	GWHEQVP00000006	166284023	GWHBRAN00000009	73207662	+	14670202	2283	62.50779952821431	96.13243165269265
NC	GWHEQVP00000007	95982014	GWHBRAN00000007	72906499	+	6327699	1003	63.84211065383556	95.9196596141414
NC	GWHEQVP00000008	154577276	GWHBRAN00000001	117958482	+	8019337	1480	64.30320803845608	96.0156263751906
NC	GWHEQVP00000009	151555085	GWHBRAN00000001	117958482	+	4903380	905	62.73184025219902	96.14566953593132
NC	GWHEQVP00000010	137838227	GWHBRAN00000001	117958482	+	4957441	959	65.17426331751022	96.12519752080321
NC	GWHEQVP00000011	155152051	GWHBRAN00000001	117958482	+	8709747	1467	63.35777786622475	96.06987692486926
NC	GWHEQVP00000012	94020686	GWHBRAN00000003	94001104	+	6875162	1212	61.97743564401489	95.95095404866471
NC	GWHEQVP00000013	80816565	GWHBRAN00000003	94001104	+	7911155	1419	63.59863959237045	96.098629295543
NC	GWHEQVP00000014	88917398	GWHBRAN00000003	94001104	+	9116566	1641	65.63542727256103	96.2199730161807
NC	GWHEQVP00000015	77804155	GWHBRAN00000003	94001104	+	8055592	1497	63.97804004910513	96.26793518656982
NC	GWHEQVP00000016	104252775	GWHBRAN00000004	85167928	+	13763430	2215	62.1025888502457	96.22404662818596
NC	GWHEQVP00000017	108013224	GWHBRAN00000004	85167928	+	13748090	2377	63.90047492505116	96.23421327617412
NC	GWHEQVP00000018	91968910	GWHBRAN00000010	72480438	+	8612772	1450	61.24647937465817	95.87865206295429
NC	GWHEQVP00000019	94884033	GWHBRAN00000010	72480438	+	8775855	1555	62.371348878135876	95.942321941338
NC	GWHEQVP00000020	134122360	GWHBRAN00000002	101827074	+	11368756	2014	65.62013552802738	96.04108546176998
NC	GWHEQVP00000021	141488946	GWHBRAN00000002	101827074	+	10612286	1900	65.19233766564425	95.82968719441487
NC	GWHEQVP00000022	125863411	GWHBRAN00000002	101827074	+	10322889	1799	64.75671464185133	96.00162965648987
NC	GWHEQVP00000023	62278815	GWHBRAN00000009	73207662	+	6604340	1268	65.08763484262	95.92069959846916
NC	GWHEQVP00000024	59239849	GWHBRAN00000009	73207662	+	6951028	1290	64.5157920433877	95.8788860805018
NC	GWHEQVP00000025	50439228	GWHBRAN00000009	73207662	+	6214505	1122	63.61497581283605	96.10687983913724
NC	GWHEQVP00000026	53853640	GWHBRAN00000006	77063172	+	4039209	773	64.68220054003794	95.3914593089762
NC	GWHEQVP00000027	55787124	GWHBRAN00000006	77063172	+	5385261	979	63.265936059670565	95.85146802953616
NC	GWHEQVP00000028	56156563	GWHBRAN00000006	77063172	+	6343635	1148	64.39957735150108	96.10681604037758
NC	GWHEQVP00000029	53384011	GWHBRAN00000006	77063172	+	7697382	1397	62.60377656145667	96.03614996310796
NC	GWHEQVP00000030	49462339	GWHBRAN00000007	72906499	+	4599198	808	62.96074875967565	95.8372314227947
NC	GWHEQVP00000031	52450524	GWHBRAN00000007	72906499	+	6138127	1111	63.368733600366845	95.78457144220847
NC	GWHEQVP00000032	49375931	GWHBRAN00000007	72906499	+	5535085	989	64.17689148036295	95.84689107339503
NC	GWHEQVP00000033	39826273	GWHBRAN00000008	62754655	+	2801140	438	59.301127345287426	95.52629315360032
NC	GWHEQVP00000034	32618400	GWHBRAN00000008	62754655	+	3947974	634	62.23755944561435	95.75290079975814
NC	GWHEQVP00000035	30147155	GWHBRAN00000008	62754655	+	2391857	416	61.25866327496726	95.58308908770495
NC	GWHEQVP00000036	31285395	GWHBRAN00000008	62754655	+	2353998	512	68.46350833132159	95.89561735394341
NC	GWHEQVP00000037	34991076	GWHBRAN00000008	62754655	+	2525278	489	66.0648359092524	95.67391610306373
NC	GWHEQVP00000038	39525115	GWHBRAN00000005	101333227	+	2926655	569	62.81605192806076	95.00256391830244
NC	GWHEQVP00000039	45813635	GWHBRAN00000005	101333227	+	2940702	592	66.8572350940193	95.13418864046133
NC	GWHEQVP00000040	41320083	GWHBRAN00000005	101333227	+	2885767	594	64.6928512160534	94.7921321541137
NC	GWHEQVP00000041	44799156	GWHBRAN00000005	101333227	+	2131265	446	64.76831353458124	95.5081926362199
NC	GWHEQVP00000042	43433581	GWHBRAN00000005	101333227	+	3298408	708	68.06536697390993	95.52563736011179
NC	GWHEQVP00000043	69925638	GWHBRAN00000001	117958482	+	11846967	1755	61.85962986441774	96.10280969609846
NC	GWHEQVP00000044	88310579	GWHBRAN00000003	94001104	+	12668490	1992	62.44949343722092	96.21367593763587
NC	GWHEQVP00000045	34096950	GWHBRAN00000004	85167928	+	4635978	718	62.83977289855801	96.0587232156444
NC	GWHEQVP00000046	42232399	GWHBRAN00000004	85167928	+	8885397	1575	64.74831292404133	96.14974311076601
NC	GWHEQVP00000047	25535296	GWHBRAN00000004	85167928	-	4679443	753	64.84793256826207	96.49346632621813
NC	GWHEQVP00000048	53457880	GWHBRAN00000010	72480438	+	10016785	1505	59.12296224733957	95.93002594558811
NC	GWHEQVP00000049	35905481	GWHBRAN00000010	72480438	+	8042559	1184	57.635715902260245	95.98486592432317
NC	GWHEQVP00000050	64103140	GWHBRAN00000002	101827074	+	9242273	1500	62.56141803815447	96.00040088065667
NC	GWHEQVP00000051	56904131	GWHBRAN00000002	101827074	+	10637492	1753	61.84861135894082	96.11712408291825
NC	GWHEQVP00000052	63170746	GWHBRAN00000002	101827074	+	11403120	1854	61.33931356444682	96.13708360366009
NC	GWHEQVP00000053	48617453	GWHBRAN00000009	73207662	+	7953991	1358	63.6231448581966	95.91896220695688
NC	GWHEQVP00000054	45101711	GWHBRAN00000008	62754655	+	4616522	744	61.75902230387592	95.72886736468338
NC	GWHEQVP00000055	77395275	GWHBRAN00000006	77063172	+	5841591	946	62.45910971089401	95.95059143575875
NC	GWHEQVP00000056	76902270	GWHBRAN00000006	77063172	+	7779465	1248	60.34887006811695	96.00546365490806
NC	GWHEQVP00000057	51722638	GWHBRAN00000005	101333227	-	3325623	683	67.94068548834488	95.42038644047415
NC	GWHEQVP00000058	42869766	GWHBRAN00000007	72906499	+	8078616	1200	60.68984791848359	95.88539983302363
NC	GWHEQVP00000059	162544635	GWHBRAN00000001	117958482	+	12841227	2059	62.354649002571186	96.5010609851539
NC	GWHEQVP00000060	150709706	GWHBRAN00000001	117958482	+	12231976	1941	62.61696736946026	96.52840075083596
NC	GWHEQVP00000061	97611658	GWHBRAN00000003	94001104	+	12986234	2118	62.83900313898446	96.50313254096602
NC	GWHEQVP00000062	90789619	GWHBRAN00000003	94001104	+	11588946	1870	61.776160035036106	96.44718520444177
NC	GWHEQVP00000063	75781691	GWHBRAN00000004	85167928	+	9186991	1446	65.60760872638143	96.4244198437069
NC	GWHEQVP00000064	261042801	GWHBRAN00000002	101827074	+	14489395	2054	58.97958113515879	96.07561895256477
NC	GWHEQVP00000065	172848282	GWHBRAN00000006	77063172	+	17486717	2633	62.47187970325769	96.38057260930442
NC	GWHEQVP00000066	111257284	GWHBRAN00000007	72906499	+	10382374	1351	58.5028902781634	95.89389995594424
NC	GWHEQVP00000067	153553718	GWHBRAN00000001	117958482	+	10485664	1918	65.28648752865503	96.17913501322502
NC	GWHEQVP00000068	153476513	GWHBRAN00000001	117958482	+	9122173	1662	62.837095705130885	96.19473425648638
NC	GWHEQVP00000069	170301000	GWHBRAN00000001	117958482	+	10795493	1954	63.837226042137864	96.2630875722005
NC	GWHEQVP00000070	106678588	GWHBRAN00000003	94001104	+	11718360	2063	63.454840227816355	96.21033142491102
NC	GWHEQVP00000071	124034248	GWHBRAN00000003	94001104	+	10845245	1925	62.65771434799478	96.0384240231973
NC	GWHEQVP00000072	118941228	GWHBRAN00000003	94001104	+	11599781	2062	63.87700700640223	96.11484040624615
NC	GWHEQVP00000073	106181169	GWHBRAN00000004	85167928	+	10582135	1819	64.47515024204648	96.21452597919154
NC	GWHEQVP00000074	103392208	GWHBRAN00000004	85167928	+	12217662	2155	64.22874729897985	96.23579388583062
NC	GWHEQVP00000075	121324955	GWHBRAN00000004	85167928	+	13299658	2282	63.26494966056588	96.13731492686246
NC	GWHEQVP00000076	81010201	GWHBRAN00000010	72480438	+	6190701	1132	64.02705732177775	96.18241815850118
NC	GWHEQVP00000077	97132205	GWHBRAN00000010	72480438	+	6398261	1160	66.14895423762124	95.93754482233354
NC	GWHEQVP00000078	82745980	GWHBRAN00000010	72480438	+	6066328	1128	64.38716526772203	95.97171603382685
NC	GWHEQVP00000079	143828909	GWHBRAN00000002	101827074	+	9545813	1751	62.81267358793615	96.0375668803177
NC	GWHEQVP00000080	156196632	GWHBRAN00000002	101827074	+	10939295	1908	63.46454430586987	95.82730955189945
NC	GWHEQVP00000081	55096541	GWHBRAN00000009	73207662	+	5958628	1125	64.91444413754917	96.00705759447366
NC	GWHEQVP00000082	60099463	GWHBRAN00000009	73207662	+	6683103	1072	64.28178625329208	95.80442378390985
NC	GWHEQVP00000083	50769203	GWHBRAN00000009	73207662	+	5572473	977	63.582224715015	95.90012011148025
NC	GWHEQVP00000084	54081433	GWHBRAN00000009	73207662	+	6531753	1228	63.73742999548967	95.89665393850656
NC	GWHEQVP00000085	66263897	GWHBRAN00000006	77063172	+	6933403	1296	67.81066429228277	96.05617249271619
NC	GWHEQVP00000086	57886235	GWHBRAN00000006	77063172	+	6548568	1250	66.91039387519983	96.07952644720605
NC	GWHEQVP00000087	65216323	GWHBRAN00000006	77063172	+	6048413	1167	67.15208380033282	96.11954027126235
NC	GWHEQVP00000088	63167971	GWHBRAN00000006	77063172	+	5230723	1048	64.38031114490735	96.17105622193993
NC	GWHEQVP00000089	62009938	GWHBRAN00000007	72906499	+	6657064	1146	60.94892264389286	95.97126544628043
NC	GWHEQVP00000090	55033030	GWHBRAN00000007	72906499	+	5715729	1092	64.80688812304025	95.69615676250855
NC	GWHEQVP00000091	58567150	GWHBRAN00000007	72906499	+	6451277	1223	65.2900438098436	95.78237567689806
NC	GWHEQVP00000092	41227400	GWHBRAN00000008	62754655	+	3937184	697	64.1039392286035	95.84866415684046
NC	GWHEQVP00000093	30325341	GWHBRAN00000008	62754655	+	2649383	490	63.20176694911941	95.82120709178453
NC	GWHEQVP00000094	36792164	GWHBRAN00000008	62754655	+	3641919	648	63.95542012188156	95.68274196164863
NC	GWHEQVP00000095	32522039	GWHBRAN00000008	62754655	+	3453959	615	64.14801250434306	95.81577948940773
NC	GWHEQVP00000096	41950361	GWHBRAN00000005	101333227	+	4162289	889	67.14682424196741	95.4422588544774
NC	GWHEQVP00000097	46730221	GWHBRAN00000005	101333227	+	4200479	827	66.30180912362708	95.63620355304042
NC	GWHEQVP00000098	46710224	GWHBRAN00000005	101333227	+	3761552	753	66.35698021150341	95.4163125409975
NC	GWHEQVP00000099	40544815	GWHBRAN00000005	101333227	+	3320763	703	65.83193380798473	95.2776708110075
NC	GWHEQVP00000100	80948185	GWHBRAN00000001	117958482	+	7723937	1273	63.026326988057704	96.25884631796127
NC	GWHEQVP00000101	89294129	GWHBRAN00000003	94001104	+	19112397	2979	61.19507951824984	96.33123390579141
NC	GWHEQVP00000102	47590674	GWHBRAN00000004	85167928	+	10160348	1616	62.474172299594045	96.24736993367401
NC	GWHEQVP00000103	52632540	GWHBRAN00000004	85167928	+	8807718	1357	62.40671382086995	96.0765789283055
NC	GWHEQVP00000104	33695971	GWHBRAN00000010	72480438	+	7826750	1244	64.01585130511157	95.96580350307349
NC	GWHEQVP00000105	30907179	GWHBRAN00000010	72480438	+	6120429	900	58.96696319760745	96.027681543523
NC	GWHEQVP00000106	31739189	GWHBRAN00000010	72480438	+	7138698	1095	59.88581146614725	95.95262106507855
NC	GWHEQVP00000107	66848324	GWHBRAN00000002	101827074	+	9626118	1624	62.2987885737735	96.06797421017296
NC	GWHEQVP00000108	60292539	GWHBRAN00000002	101827074	+	7595560	1336	61.045969913307474	95.69103179562497
NC	GWHEQVP00000109	61087990	GWHBRAN00000002	101827074	+	14586860	2315	61.25083750975164	96.13997952254701
NC	GWHEQVP00000110	73934489	GWHBRAN00000008	62754655	+	7226676	1115	60.70237909964267	95.82572943803022
NC	GWHEQVP00000111	62433695	GWHBRAN00000009	73207662	+	9248616	1480	64.1793014918151	95.98597464299999
NC	GWHEQVP00000112	102924472	GWHBRAN00000006	77063172	+	12331373	1939	61.89704489051016	95.97063042007099
NC	GWHEQVP00000113	59129555	GWHBRAN00000007	72906499	+	9662704	1450	60.51180582629079	95.89135176637274
NC	GWHEQVP00000114	71145757	GWHBRAN00000007	72906499	+	7345142	1104	61.32865799391689	95.77918577353635
NG	CM091188.1	143785777	GWHBRAN00000001	117958482	+	33943701	5495	60.32875954164487	96.27583379180372
NG	CM091189.1	135561629	GWHBRAN00000001	117958482	+	34975382	5622	59.62661944115183	96.257136034291
NG	CM091190.1	131434508	GWHBRAN00000001	117958482	+	32717644	5293	61.368562853774165	96.280991551677
NG	CM091191.1	135365163	GWHBRAN00000001	117958482	+	34928061	5450	60.271639292214594	96.25208424268652
NG	CM091192.1	135947404	GWHBRAN00000001	117958482	+	35124312	5448	60.8106003330536	96.30593631388558
NG	CM091193.1	131279668	GWHBRAN00000001	117958482	+	34614355	5541	59.58172271764985	96.24999127031288
NG	CM091194.1	140437715	GWHBRAN00000001	117958482	+	29070084	4828	61.25576746471817	96.25875706349834
NG	CM091195.1	143315799	GWHBRAN00000001	117958482	+	29777057	4861	60.06627870812071	96.20678680835393
NG	CM091196.1	136625750	GWHBRAN00000001	117958482	+	29633071	5014	61.27787458163419	96.21756983707287
NG	CM091197.1	132463420	GWHBRAN00000001	117958482	+	20903545	3731	62.92550515362184	96.21391643259149
NG	CM091198.1	139038192	GWHBRAN00000001	117958482	+	26871860	4428	60.12776560037219	96.23685262875597
NG	CM091199.1	118731835	GWHBRAN00000002	101827074	+	28606002	4757	59.65755708404582	96.04687410072965
NG	CM091200.1	124795048	GWHBRAN00000002	101827074	+	13762123	2358	62.18657051918073	95.92534186484055
NG	CM091201.1	117068808	GWHBRAN00000002	101827074	+	27155447	4523	60.05691509262358	96.06064349347776
NG	CM091202.1	116457607	GWHBRAN00000002	101827074	+	12710660	2249	62.37074238424666	96.11019349816581
NG	CM091203.1	114224212	GWHBRAN00000002	101827074	+	14470692	2458	61.006856622414816	96.14219148099141
NG	CM091204.1	111483612	GWHBRAN00000002	101827074	+	15992315	2734	61.01851783984464	96.11575777570289
NG	CM091205.1	116822210	GWHBRAN00000002	101827074	+	29488393	4689	60.321594262948686	96.11406557677549
NG	CM091206.1	152879213	GWHBRAN00000002	101827074	+	16703067	2761	63.27268768154103	96.12974259699064
NG	CM091207.1	126560258	GWHBRAN00000002	101827074	+	14323843	2320	62.311548485859284	96.13483596423681
NG	CM091208.1	145326895	GWHBRAN00000002	101827074	+	16573762	2680	60.23790340350984	96.03319101418965
NG	CM091209.1	101899762	GWHBRAN00000003	94001104	+	28292908	4846	60.96788024571922	96.2861927178209
NG	CM091210.1	96839721	GWHBRAN00000003	94001104	+	27168120	4342	60.0152307024998	96.2436300795199
NG	CM091211.1	92115505	GWHBRAN00000003	94001104	+	25822368	4401	60.79184072686862	96.25132277706324
NG	CM091212.1	91299215	GWHBRAN00000003	94001104	+	28045650	4571	62.121414680798814	96.2817574409863
NG	CM091213.1	89721066	GWHBRAN00000003	94001104	+	24014017	4068	61.31235369378671	96.2584265623203
NG	CM091214.1	95687645	GWHBRAN00000003	94001104	+	28753855	4621	61.93408078329921	96.28170471831476
NG	CM091215.1	92564163	GWHBRAN00000003	94001104	+	30006430	4508	60.6940793748298	96.41198120728488
NG	CM091216.1	93480191	GWHBRAN00000003	94001104	+	27229694	4645	61.13233028902061	96.23532524924711
NG	CM091217.1	91509009	GWHBRAN00000003	94001104	+	26656573	4374	61.6459088818365	96.27098409541767
NG	CM091218.1	100906155	GWHBRAN00000003	94001104	+	22786420	3878	61.050332142726525	96.29122005974298
NG	CM091219.1	101197590	GWHBRAN00000003	94001104	+	18395427	3200	63.129101811683974	96.25041256359783
NG	CM091220.1	92399815	GWHBRAN00000004	85167928	+	24264780	3862	60.44641849843067	96.15805348926277
NG	CM091221.1	91433458	GWHBRAN00000004	85167928	+	21942036	3479	59.39946982740247	96.15746654739124
NG	CM091222.1	86281536	GWHBRAN00000004	85167928	+	22932760	3782	61.58340895765622	96.20645915631798
NG	CM091223.1	87502708	GWHBRAN00000004	85167928	+	24464884	3763	60.04446227916602	96.21706263403917
NG	CM091224.1	87452580	GWHBRAN00000004	85167928	+	24481057	3858	61.90919488509658	96.24398209239364
NG	CM091225.1	83738012	GWHBRAN00000004	85167928	+	24193815	3739	61.87425998423065	96.24983544687663
NG	CM091226.1	88061887	GWHBRAN00000004	85167928	+	23003911	3508	60.98635357585391	96.19039708695665
NG	CM091227.1	87666334	GWHBRAN00000004	85167928	+	25691701	3867	60.46697767046074	96.28881481211732
NG	CM091228.1	86095222	GWHBRAN00000004	85167928	+	22674400	3621	60.39033641725341	96.23754090464126
NG	CM091229.1	61231278	GWHBRAN00000004	85167928	+	14813486	2523	61.79365361606091	96.2896143760122
NG	CM091230.1	91336997	GWHBRAN00000005	101333227	+	16407350	2752	61.252268203362995	95.34844858063917
NG	CM091231.1	82060385	GWHBRAN00000005	101333227	+	12940633	2276	62.243955050103494	95.35797235277795
NG	CM091232.1	82544560	GWHBRAN00000005	101333227	+	11778785	2013	62.517325985380744	95.35402185791881
NG	CM091233.1	82799234	GWHBRAN00000005	101333227	+	10597745	1837	63.29042741002463	95.43328275136093
NG	CM091234.1	87288302	GWHBRAN00000005	101333227	+	7545807	1372	62.31890550364984	95.39648616582966
NG	CM091235.1	80565888	GWHBRAN00000006	77063172	+	18155798	2883	61.34073664330676	95.99437680536336
NG	CM091236.1	73364343	GWHBRAN00000006	77063172	+	18643930	2979	60.8018466903472	96.10276956890587
NG	CM091237.1	69971934	GWHBRAN00000006	77063172	+	18337247	3092	60.65784648929665	96.0687852173562
